Customer ID,Segment,Acquisition Channel,Join Date,Last Order Date,Days Since Last Order,Total Orders,Lifetime Value ($),Avg Order Value ($),Preferred Category,Email Subscriber,Discount Sensitivity,NPS Score,Region,Age Group
CUST-2952,Deal Hunter,Paid Social,2023-07-16,2023-12-22,10,20,434.72,54.46,Home & Kitchen,Yes,High,5,Canada,35-44
CUST-2953,At-Risk Churner,Email Campaign,2020-03-19,2023-09-13,110,4,398.3,81.46,Home & Kitchen,No,Medium,0,Northeast,45-54
CUST-2954,Loyal High-Value,Referral,2019-02-09,2023-02-09,326,18,2138.66,177.66,Home & Kitchen,No,High,0,Canada,18-24
CUST-2955,Loyal High-Value,Direct,2021-07-31,2023-10-21,72,26,2449.35,288.02,Home & Kitchen,No,Low,7,West,45-54
CUST-2956,Dormant,Organic Search,2020-10-04,2023-12-15,17,5,60.28,51.74,Beauty & Personal Care,No,Low,1,Canada,35-44
CUST-2957,At-Risk Churner,Referral,2023-04-28,2023-10-27,66,8,329.79,93.17,Beauty & Personal Care,Yes,High,3,Midwest,25-34
CUST-2958,New Customer,Direct,2022-10-11,2023-07-02,183,2,149.98,49.44,Sports & Outdoors,No,Medium,0,Southwest,18-24
CUST-2959,New Customer,Paid Social,2020-07-07,2023-02-13,322,1,37.27,63.07,Apparel,Yes,Low,3,West,18-24
CUST-2960,Loyal High-Value,Paid Social,2023-10-22,2023-06-08,207,20,1217.04,220.72,Beauty & Personal Care,No,Medium,9,Southeast,45-54
CUST-2961,New Customer,Referral,2023-01-29,2023-10-18,75,1,60.77,76.98,Beauty & Personal Care,Yes,High,4,West,18-24
CUST-2962,Occasional Buyer,Email Campaign,2022-10-11,2023-04-27,249,3,581.73,141.42,Beauty & Personal Care,Yes,High,2,Southwest,18-24
CUST-2963,At-Risk Churner,Paid Social,2022-10-02,2023-08-01,153,3,391.78,67.42,Beauty & Personal Care,No,Medium,1,Southeast,55+
CUST-2964,At-Risk Churner,Direct,2019-07-01,2023-03-06,301,5,217.33,86.66,Apparel,Yes,Low,1,Midwest,25-34
CUST-2965,Deal Hunter,Referral,2019-08-10,2023-10-27,66,10,502.55,34.13,Sports & Outdoors,No,Low,5,UK,55+
CUST-2966,Deal Hunter,Direct,2021-07-13,2023-05-16,230,17,588.37,67.94,Home & Kitchen,Yes,Medium,3,Southeast,35-44
CUST-2967,Dormant,Organic Search,2019-08-13,2023-09-24,99,3,77.63,75.47,Sports & Outdoors,No,High,5,Northeast,25-34
CUST-2968,New Customer,Paid Social,2022-11-08,2023-06-23,192,2,44.39,97.31,Electronics,Yes,High,10,Canada,55+
CUST-2969,Loyal High-Value,Influencer,2023-01-19,2023-08-08,146,34,2104.85,188.91,Home & Kitchen,Yes,High,4,UK,45-54
CUST-2970,Loyal High-Value,Email Campaign,2019-02-27,2023-02-08,327,20,1640.4,126.92,Sports & Outdoors,Yes,Low,3,Midwest,35-44
CUST-2971,Loyal High-Value,Paid Social,2019-12-13,2023-10-05,88,40,1014.38,136.92,Beauty & Personal Care,Yes,Low,0,West,45-54
CUST-2972,New Customer,Organic Search,2023-02-08,2023-10-21,72,2,80.93,58.63,Beauty & Personal Care,No,High,7,Southwest,18-24
CUST-2973,At-Risk Churner,Email Campaign,2023-02-25,2023-11-06,56,3,328.15,70.18,Electronics,Yes,Medium,10,Southwest,18-24
CUST-2974,Dormant,Email Campaign,2019-10-29,2023-01-22,344,4,61.54,25.63,Sports & Outdoors,No,High,6,West,18-24
CUST-2975,Dormant,Organic Search,2022-03-22,2023-04-24,252,3,47.51,43.4,Apparel,No,Low,6,UK,35-44
CUST-2976,Dormant,Email Campaign,2021-05-29,2023-08-28,126,3,165.29,35.4,Electronics,No,High,1,Southwest,18-24
CUST-2977,Deal Hunter,Influencer,2023-05-26,2023-05-09,237,12,404.61,31.02,Electronics,No,High,7,Canada,18-24
CUST-2978,Occasional Buyer,Influencer,2019-08-23,2023-12-28,4,7,234.95,131.44,Beauty & Personal Care,No,Low,1,West,18-24
CUST-2979,Dormant,Paid Social,2021-03-24,2023-10-06,87,3,124.97,25.99,Sports & Outdoors,Yes,Medium,0,Southwest,35-44
CUST-2980,Occasional Buyer,Paid Social,2019-05-18,2023-11-03,59,4,774.47,142.23,Beauty & Personal Care,No,Low,5,Southeast,45-54
CUST-2981,Loyal High-Value,Influencer,2023-02-14,2023-01-13,353,16,1183.31,184.69,Sports & Outdoors,Yes,Medium,4,West,18-24
CUST-2982,Occasional Buyer,Influencer,2022-01-21,2023-04-29,247,6,279.34,149.37,Home & Kitchen,Yes,High,9,Canada,18-24
CUST-2983,Loyal High-Value,Organic Search,2023-07-04,2023-06-17,198,25,1596.59,147.86,Beauty & Personal Care,Yes,Medium,4,Southwest,55+
CUST-2984,Occasional Buyer,Email Campaign,2023-02-13,2023-02-11,324,8,229.38,137.61,Electronics,Yes,Low,8,Southeast,25-34
CUST-2985,Loyal High-Value,Direct,2022-07-24,2023-10-26,67,30,1526.92,202.65,Beauty & Personal Care,No,High,0,Southeast,35-44
CUST-2986,At-Risk Churner,Direct,2019-06-16,2023-09-06,117,5,111.99,114.32,Electronics,Yes,Low,5,Southwest,55+
CUST-2987,New Customer,Direct,2019-09-23,2023-05-10,236,1,136.12,44.28,Beauty & Personal Care,Yes,Medium,1,Southwest,35-44
CUST-2988,At-Risk Churner,Email Campaign,2022-02-11,2023-10-30,63,8,154.19,90.77,Apparel,Yes,Medium,6,West,35-44
CUST-2989,Loyal High-Value,Referral,2021-04-06,2023-08-23,131,36,2026.18,252.79,Beauty & Personal Care,Yes,Low,6,Midwest,25-34
CUST-2990,Deal Hunter,Direct,2023-01-03,2023-10-28,65,15,570.87,62.8,Beauty & Personal Care,No,High,10,UK,25-34
CUST-2991,Loyal High-Value,Paid Social,2019-04-02,2023-04-27,249,32,2477.63,252.06,Apparel,Yes,High,6,Canada,45-54
CUST-2992,Deal Hunter,Organic Search,2023-11-14,2023-06-24,191,20,548.07,43.2,Electronics,Yes,High,4,West,18-24
CUST-2993,At-Risk Churner,Organic Search,2023-01-25,2023-04-22,254,4,304.29,118.66,Sports & Outdoors,Yes,Medium,6,Northeast,35-44
CUST-2994,Deal Hunter,Email Campaign,2023-05-16,2023-10-26,67,10,341.82,52.75,Sports & Outdoors,No,Medium,7,Southwest,18-24
CUST-2995,Loyal High-Value,Referral,2022-03-25,2023-08-31,123,15,912.69,290.67,Home & Kitchen,Yes,Medium,4,Canada,35-44
CUST-2996,New Customer,Paid Social,2023-06-07,2023-08-22,132,2,79.97,60.94,Apparel,Yes,High,9,Southeast,35-44
CUST-2997,At-Risk Churner,Influencer,2019-02-20,2023-04-15,261,4,165.88,119.12,Electronics,No,High,4,Canada,45-54
CUST-2998,At-Risk Churner,Referral,2023-09-23,2023-08-11,143,8,191.64,73.35,Sports & Outdoors,No,High,2,UK,45-54
CUST-2999,Loyal High-Value,Referral,2023-05-21,2023-10-08,85,18,1942.69,286.3,Electronics,No,Medium,7,Southwest,45-54
CUST-3000,At-Risk Churner,Influencer,2020-02-25,2023-10-19,74,4,229.88,100.55,Beauty & Personal Care,Yes,Medium,3,Southwest,45-54
CUST-3001,At-Risk Churner,Direct,2021-06-28,2023-02-05,330,3,361.39,104.63,Electronics,Yes,Medium,3,Midwest,18-24
CUST-3002,Occasional Buyer,Referral,2022-09-15,2023-01-17,349,11,538.1,67.24,Sports & Outdoors,No,Low,4,Southeast,25-34
CUST-3003,Occasional Buyer,Paid Social,2019-04-17,2023-03-15,292,6,594.87,127.63,Sports & Outdoors,No,Low,4,Midwest,45-54
CUST-3004,Loyal High-Value,Influencer,2019-02-26,2023-07-13,172,37,1682.5,241.67,Home & Kitchen,No,Low,10,Northeast,45-54
CUST-3005,At-Risk Churner,Referral,2021-06-15,2023-10-03,90,4,289.4,55.26,Home & Kitchen,Yes,High,4,Northeast,25-34
CUST-3006,At-Risk Churner,Referral,2019-04-10,2023-01-17,349,4,157.58,97.23,Home & Kitchen,Yes,High,8,Midwest,35-44
CUST-3007,At-Risk Churner,Influencer,2019-08-07,2023-03-01,306,5,329.56,67.25,Sports & Outdoors,Yes,Medium,2,Midwest,35-44
CUST-3008,Deal Hunter,Referral,2020-05-22,2023-08-16,138,9,364.7,30.32,Home & Kitchen,Yes,Medium,5,UK,18-24
CUST-3009,New Customer,Referral,2021-07-03,2023-10-06,87,2,91.58,71.0,Electronics,No,Low,0,Southeast,55+
CUST-3010,Occasional Buyer,Organic Search,2021-09-11,2023-01-18,348,5,229.52,138.77,Sports & Outdoors,No,Medium,8,Southwest,45-54
CUST-3011,Occasional Buyer,Paid Social,2021-12-10,2023-09-05,118,5,500.96,97.2,Sports & Outdoors,Yes,Low,1,Midwest,25-34
CUST-3012,Deal Hunter,Referral,2023-08-02,2023-02-27,308,16,498.6,38.68,Sports & Outdoors,Yes,Medium,4,Northeast,45-54
CUST-3013,Loyal High-Value,Organic Search,2022-02-14,2023-09-17,106,19,1228.34,136.55,Beauty & Personal Care,Yes,Low,5,Northeast,18-24
CUST-3014,Occasional Buyer,Organic Search,2019-06-12,2023-03-18,289,11,466.98,83.85,Apparel,No,Low,10,UK,18-24
CUST-3015,Loyal High-Value,Organic Search,2021-01-20,2023-05-20,226,35,2752.38,172.17,Beauty & Personal Care,Yes,High,7,West,25-34
CUST-3016,Dormant,Paid Social,2021-04-11,2023-08-01,153,1,39.44,73.28,Beauty & Personal Care,Yes,High,0,UK,18-24
CUST-3017,Deal Hunter,Email Campaign,2021-07-05,2023-05-10,236,10,302.88,64.03,Apparel,Yes,Low,6,Northeast,45-54
CUST-3018,At-Risk Churner,Paid Social,2023-07-07,2023-04-07,269,8,189.33,98.8,Electronics,No,Medium,8,Southwest,25-34
CUST-3019,Occasional Buyer,Referral,2022-08-12,2023-01-06,360,11,290.51,103.49,Electronics,Yes,Medium,5,Southwest,55+
CUST-3020,Occasional Buyer,Influencer,2020-07-02,2023-12-06,26,6,237.48,98.54,Home & Kitchen,No,High,1,West,45-54
CUST-3021,Loyal High-Value,Referral,2022-03-04,2023-08-10,144,15,1602.96,244.47,Sports & Outdoors,Yes,High,2,Northeast,55+
CUST-3022,Occasional Buyer,Paid Social,2019-09-02,2023-10-15,78,8,197.85,63.07,Sports & Outdoors,No,High,5,Southeast,25-34
CUST-3023,Occasional Buyer,Influencer,2019-01-08,2023-05-18,228,5,780.2,95.0,Apparel,Yes,High,5,West,25-34
CUST-3024,At-Risk Churner,Email Campaign,2022-07-17,2023-07-10,175,2,189.97,117.17,Electronics,Yes,Medium,3,UK,55+
CUST-3025,Dormant,Email Campaign,2019-02-09,2023-08-27,127,4,44.16,56.09,Beauty & Personal Care,Yes,High,1,UK,35-44
CUST-3026,Occasional Buyer,Referral,2020-05-02,2023-10-26,67,7,514.84,96.77,Apparel,Yes,Low,5,West,18-24
CUST-3027,At-Risk Churner,Influencer,2020-09-07,2023-12-01,31,6,156.08,45.61,Beauty & Personal Care,No,Medium,3,UK,45-54
CUST-3028,Dormant,Paid Social,2020-06-12,2023-06-02,213,4,111.6,72.91,Home & Kitchen,Yes,High,5,UK,35-44
CUST-3029,At-Risk Churner,Email Campaign,2023-11-11,2023-07-12,173,5,246.05,53.18,Beauty & Personal Care,Yes,Medium,6,UK,35-44
CUST-3030,Occasional Buyer,Influencer,2023-09-06,2023-03-22,285,11,713.26,114.76,Sports & Outdoors,Yes,Low,4,West,18-24
CUST-3031,Dormant,Organic Search,2023-11-05,2023-08-03,151,3,51.31,48.25,Electronics,No,Low,9,Midwest,18-24
CUST-3032,At-Risk Churner,Referral,2020-04-12,2023-09-02,121,2,214.06,68.35,Apparel,Yes,Low,6,Southwest,25-34
CUST-3033,Occasional Buyer,Referral,2019-03-09,2023-04-24,252,8,320.1,65.38,Sports & Outdoors,Yes,Low,9,UK,18-24
CUST-3034,Dormant,Direct,2019-05-01,2023-02-21,314,3,186.9,57.77,Home & Kitchen,Yes,Medium,3,Northeast,18-24
CUST-3035,New Customer,Referral,2019-05-15,2023-05-13,233,1,126.55,51.68,Home & Kitchen,Yes,High,0,Northeast,18-24
CUST-3036,At-Risk Churner,Email Campaign,2020-04-01,2023-04-22,254,4,120.28,88.83,Sports & Outdoors,No,High,4,Southwest,35-44
CUST-3037,Occasional Buyer,Email Campaign,2023-09-05,2023-11-28,34,5,523.89,113.74,Sports & Outdoors,Yes,High,6,Canada,45-54
CUST-3038,New Customer,Paid Social,2022-05-03,2023-01-11,355,1,147.78,39.94,Apparel,Yes,Low,4,Southwest,25-34
CUST-3039,New Customer,Influencer,2019-10-21,2023-11-06,56,2,21.38,77.58,Electronics,No,Low,10,Northeast,45-54
CUST-3040,Deal Hunter,Email Campaign,2022-08-13,2023-06-09,206,19,303.29,73.23,Apparel,Yes,High,7,Southeast,35-44
CUST-3041,Deal Hunter,Direct,2020-08-04,2023-04-01,275,13,429.33,32.62,Apparel,Yes,Medium,9,Southwest,55+
CUST-3042,Occasional Buyer,Influencer,2021-01-14,2023-05-18,228,3,627.56,94.29,Apparel,No,Low,4,Southeast,55+
CUST-3043,New Customer,Influencer,2023-02-23,2023-12-10,22,1,56.03,88.29,Apparel,No,Medium,2,West,45-54
CUST-3044,At-Risk Churner,Organic Search,2020-05-23,2023-09-19,104,7,151.18,76.53,Apparel,Yes,Low,7,Southeast,35-44
CUST-3045,Deal Hunter,Paid Social,2020-03-02,2023-01-26,340,12,414.54,71.91,Apparel,Yes,Medium,1,UK,25-34
CUST-3046,Occasional Buyer,Influencer,2019-02-14,2023-11-21,41,7,642.8,143.34,Sports & Outdoors,Yes,Low,7,Southeast,18-24
CUST-3047,Occasional Buyer,Organic Search,2019-05-29,2023-07-24,161,6,375.45,82.42,Apparel,Yes,Low,5,Northeast,18-24
CUST-3048,New Customer,Organic Search,2021-12-30,2023-09-13,110,1,67.53,48.52,Sports & Outdoors,Yes,High,0,Midwest,25-34
CUST-3049,Occasional Buyer,Influencer,2019-05-26,2023-02-10,325,7,765.1,89.33,Sports & Outdoors,Yes,Medium,5,UK,18-24
CUST-3050,Occasional Buyer,Influencer,2019-03-14,2023-09-06,117,8,301.17,130.08,Electronics,No,Low,3,UK,35-44
CUST-3051,Loyal High-Value,Influencer,2022-11-11,2023-06-08,207,23,2374.09,144.64,Home & Kitchen,Yes,High,7,Northeast,35-44
CUST-3052,Dormant,Referral,2021-10-13,2023-03-04,303,4,175.91,38.84,Beauty & Personal Care,Yes,Low,8,Canada,25-34
CUST-3053,Deal Hunter,Direct,2021-05-31,2023-03-03,304,18,223.02,71.99,Beauty & Personal Care,Yes,Low,10,Canada,55+
CUST-3054,Dormant,Paid Social,2020-05-01,2023-06-11,204,3,181.6,62.97,Electronics,Yes,Medium,6,Northeast,35-44
CUST-3055,Loyal High-Value,Referral,2022-02-25,2023-12-04,28,21,1138.45,162.88,Sports & Outdoors,Yes,High,10,Southwest,55+
CUST-3056,New Customer,Direct,2022-11-05,2023-04-21,255,2,134.04,44.49,Beauty & Personal Care,Yes,High,0,Canada,55+
CUST-3057,Loyal High-Value,Direct,2023-04-17,2023-08-02,152,15,897.09,283.29,Electronics,Yes,High,3,West,25-34
CUST-3058,New Customer,Direct,2020-07-29,2023-07-20,165,1,89.93,36.57,Electronics,Yes,Low,8,West,18-24
CUST-3059,New Customer,Direct,2019-07-01,2023-09-28,95,2,112.0,78.71,Home & Kitchen,Yes,High,0,Midwest,18-24
CUST-3060,Dormant,Influencer,2023-04-03,2023-10-13,80,5,94.91,79.6,Apparel,Yes,Medium,2,West,18-24
CUST-3061,Loyal High-Value,Direct,2019-11-17,2023-01-01,365,27,2888.34,242.91,Sports & Outdoors,Yes,High,10,UK,35-44
CUST-3062,New Customer,Email Campaign,2020-12-21,2023-08-04,150,1,102.2,56.65,Electronics,Yes,High,3,Canada,18-24
CUST-3063,At-Risk Churner,Influencer,2021-06-27,2023-09-24,99,3,95.91,72.03,Sports & Outdoors,No,High,5,Northeast,35-44
CUST-3064,Deal Hunter,Email Campaign,2021-08-03,2023-02-10,325,14,403.78,40.22,Beauty & Personal Care,Yes,Medium,9,Northeast,45-54
CUST-3065,New Customer,Referral,2022-02-23,2023-06-22,193,2,78.43,25.47,Electronics,Yes,Medium,4,Midwest,45-54
CUST-3066,Loyal High-Value,Paid Social,2023-08-09,2023-07-25,160,23,2271.44,259.12,Home & Kitchen,Yes,Low,8,Northeast,45-54
CUST-3067,Occasional Buyer,Email Campaign,2020-12-16,2023-09-28,95,5,160.57,53.24,Beauty & Personal Care,Yes,Low,3,UK,45-54
CUST-3068,Dormant,Organic Search,2022-10-18,2023-04-13,263,4,111.96,34.52,Beauty & Personal Care,Yes,High,8,Southwest,18-24
CUST-3069,At-Risk Churner,Influencer,2021-01-30,2023-05-25,221,8,131.48,73.25,Beauty & Personal Care,No,Low,0,UK,18-24
CUST-3070,Occasional Buyer,Email Campaign,2021-02-06,2023-05-29,217,7,582.11,63.85,Home & Kitchen,Yes,High,0,Midwest,35-44
CUST-3071,At-Risk Churner,Influencer,2019-03-16,2023-12-07,25,2,242.33,99.55,Sports & Outdoors,No,Low,9,UK,45-54
CUST-3072,New Customer,Referral,2019-10-04,2023-06-08,207,2,50.8,60.8,Electronics,Yes,Low,0,Southeast,35-44
CUST-3073,Occasional Buyer,Influencer,2019-02-26,2023-01-16,350,11,292.84,117.13,Electronics,Yes,Low,5,Southeast,55+
CUST-3074,Deal Hunter,Organic Search,2023-01-02,2023-05-23,223,12,592.96,54.59,Beauty & Personal Care,No,High,10,Southwest,35-44
CUST-3075,Deal Hunter,Direct,2022-06-22,2023-09-12,111,18,477.3,37.63,Apparel,Yes,Low,8,West,45-54
CUST-3076,Occasional Buyer,Referral,2020-11-01,2023-11-20,42,5,368.94,95.23,Electronics,Yes,Low,2,Southeast,18-24
CUST-3077,Occasional Buyer,Direct,2021-02-01,2023-07-15,170,6,732.82,78.7,Beauty & Personal Care,Yes,Low,2,Midwest,18-24
CUST-3078,Dormant,Organic Search,2023-08-19,2023-05-15,231,3,118.17,64.19,Sports & Outdoors,No,Low,8,Northeast,35-44
CUST-3079,Loyal High-Value,Paid Social,2022-01-15,2023-02-28,307,25,1685.6,108.69,Apparel,No,Low,7,West,55+
CUST-3080,Deal Hunter,Referral,2022-04-10,2023-10-13,80,13,342.96,60.71,Apparel,Yes,Low,5,Southeast,45-54
CUST-3081,New Customer,Email Campaign,2023-10-19,2023-05-25,221,2,127.79,84.83,Home & Kitchen,Yes,Low,2,Southeast,35-44
CUST-3082,Dormant,Paid Social,2023-09-09,2023-07-21,164,5,55.36,52.2,Electronics,Yes,Medium,3,Southwest,18-24
CUST-3083,Deal Hunter,Influencer,2023-09-12,2023-02-26,309,16,120.78,77.15,Electronics,No,Low,6,Canada,45-54
CUST-3084,Dormant,Influencer,2023-06-02,2023-03-04,303,5,168.07,75.21,Apparel,No,High,6,Northeast,45-54
CUST-3085,Loyal High-Value,Influencer,2023-06-02,2023-02-17,318,12,1380.13,286.14,Sports & Outdoors,No,Low,1,UK,55+
CUST-3086,At-Risk Churner,Direct,2021-02-13,2023-12-03,29,3,314.76,107.76,Sports & Outdoors,Yes,Medium,7,Southwest,55+
CUST-3087,At-Risk Churner,Email Campaign,2019-04-03,2023-04-23,253,7,328.66,63.16,Electronics,Yes,Low,3,UK,18-24
CUST-3088,At-Risk Churner,Direct,2023-10-17,2023-10-15,78,2,115.48,108.63,Electronics,Yes,Low,5,Northeast,25-34
CUST-3089,Occasional Buyer,Organic Search,2022-04-17,2023-12-09,23,8,563.52,94.49,Home & Kitchen,Yes,Medium,0,West,35-44
CUST-3090,New Customer,Referral,2019-04-08,2023-07-17,168,1,94.43,41.99,Electronics,Yes,High,8,Southwest,55+
CUST-3091,Occasional Buyer,Referral,2023-07-16,2023-07-01,184,4,164.16,60.46,Home & Kitchen,Yes,Medium,2,UK,25-34
CUST-3092,New Customer,Referral,2020-07-04,2023-01-28,338,2,105.98,57.79,Home & Kitchen,Yes,Low,3,UK,45-54
CUST-3093,Deal Hunter,Organic Search,2021-12-11,2023-08-19,135,13,409.12,59.03,Sports & Outdoors,Yes,Low,9,Northeast,25-34
CUST-3094,New Customer,Organic Search,2021-04-08,2023-06-03,212,2,31.57,85.27,Electronics,Yes,Low,3,Southeast,45-54
CUST-3095,New Customer,Organic Search,2022-08-15,2023-10-12,81,2,50.39,25.23,Home & Kitchen,Yes,Medium,3,Northeast,18-24
CUST-3096,Loyal High-Value,Email Campaign,2022-08-11,2023-06-20,195,12,2992.19,220.51,Beauty & Personal Care,Yes,Low,5,Southeast,45-54
CUST-3097,Loyal High-Value,Email Campaign,2020-07-29,2023-08-14,140,24,2848.25,104.26,Sports & Outdoors,Yes,Medium,9,Midwest,55+
CUST-3098,New Customer,Direct,2021-08-15,2023-01-07,359,2,86.14,61.34,Apparel,Yes,Low,0,Northeast,45-54
CUST-3099,New Customer,Direct,2023-04-17,2023-04-24,252,1,117.95,55.56,Beauty & Personal Care,Yes,High,4,West,25-34
CUST-3100,Occasional Buyer,Organic Search,2019-06-01,2023-08-15,139,3,438.7,60.33,Sports & Outdoors,No,Medium,0,Northeast,35-44
CUST-3101,At-Risk Churner,Organic Search,2020-08-09,2023-05-31,215,2,134.47,47.43,Home & Kitchen,Yes,High,6,Southwest,35-44
CUST-3102,Occasional Buyer,Influencer,2020-09-12,2023-12-06,26,6,301.64,116.2,Beauty & Personal Care,No,Medium,5,Southeast,25-34
CUST-3103,At-Risk Churner,Direct,2023-08-04,2023-04-19,257,2,233.61,94.38,Apparel,Yes,Low,0,UK,18-24
CUST-3104,Deal Hunter,Direct,2020-12-13,2023-04-20,256,10,292.36,50.21,Beauty & Personal Care,No,Low,9,Southwest,45-54
CUST-3105,Occasional Buyer,Referral,2022-03-09,2023-06-05,210,4,796.39,71.65,Apparel,Yes,High,7,Canada,25-34
CUST-3106,Occasional Buyer,Direct,2021-02-09,2023-06-18,197,11,684.74,134.58,Apparel,No,Low,7,Canada,45-54
CUST-3107,At-Risk Churner,Email Campaign,2019-06-10,2023-05-04,242,5,292.41,60.86,Sports & Outdoors,Yes,Low,7,West,45-54
CUST-3108,New Customer,Organic Search,2022-02-19,2023-11-25,37,1,75.95,49.22,Beauty & Personal Care,Yes,Medium,7,West,25-34
CUST-3109,Loyal High-Value,Referral,2020-11-25,2023-01-13,353,40,2377.62,177.72,Sports & Outdoors,No,High,3,Midwest,35-44
CUST-3110,New Customer,Influencer,2021-12-31,2023-12-22,10,2,72.08,85.57,Beauty & Personal Care,Yes,Low,4,Canada,35-44
CUST-3111,Deal Hunter,Email Campaign,2022-05-12,2023-05-02,244,20,102.45,73.7,Apparel,Yes,High,1,Canada,55+
CUST-3112,New Customer,Email Campaign,2019-11-06,2023-07-05,180,2,143.99,66.66,Apparel,No,High,0,Midwest,18-24
CUST-3113,At-Risk Churner,Organic Search,2019-04-09,2023-12-08,24,3,204.62,44.29,Electronics,No,High,0,Northeast,35-44
CUST-3114,New Customer,Influencer,2021-07-30,2023-04-09,267,1,73.99,87.69,Home & Kitchen,Yes,High,9,Canada,55+
CUST-3115,Loyal High-Value,Direct,2019-01-03,2023-01-25,341,16,2884.63,271.08,Sports & Outdoors,No,Low,10,UK,25-34
CUST-3116,At-Risk Churner,Influencer,2023-09-01,2023-10-21,72,8,176.95,117.72,Electronics,No,High,8,UK,45-54
CUST-3117,New Customer,Email Campaign,2019-05-31,2023-02-01,334,1,45.56,94.57,Home & Kitchen,No,Low,7,Canada,45-54
CUST-3118,Dormant,Direct,2021-01-13,2023-06-12,203,2,136.78,44.76,Beauty & Personal Care,Yes,High,2,Southeast,18-24
CUST-3119,At-Risk Churner,Organic Search,2021-04-21,2023-04-20,256,6,123.59,51.18,Sports & Outdoors,No,Medium,4,Northeast,45-54
CUST-3120,New Customer,Organic Search,2023-01-10,2023-04-25,251,1,102.95,70.19,Apparel,Yes,Medium,4,UK,18-24
CUST-3121,Dormant,Direct,2020-01-23,2023-06-12,203,4,133.28,45.41,Sports & Outdoors,No,Low,6,UK,45-54
CUST-3122,New Customer,Direct,2020-04-06,2023-10-23,70,2,21.94,39.51,Electronics,No,High,3,Canada,25-34
CUST-3123,Deal Hunter,Referral,2022-07-24,2023-07-25,160,9,494.2,56.68,Electronics,Yes,Medium,9,Southeast,45-54
CUST-3124,At-Risk Churner,Paid Social,2020-10-19,2023-03-26,281,4,273.6,89.97,Home & Kitchen,Yes,High,6,UK,35-44
CUST-3125,Deal Hunter,Referral,2020-05-23,2023-11-19,43,14,441.9,43.92,Sports & Outdoors,Yes,High,1,UK,18-24
CUST-3126,Loyal High-Value,Email Campaign,2019-04-05,2023-08-07,147,21,2522.94,144.51,Electronics,No,High,8,Northeast,35-44
CUST-3127,At-Risk Churner,Email Campaign,2020-10-11,2023-12-26,6,5,233.25,107.27,Sports & Outdoors,No,High,0,UK,45-54
CUST-3128,Dormant,Paid Social,2022-06-02,2023-01-27,339,2,162.6,51.84,Home & Kitchen,No,Low,2,Northeast,35-44
CUST-3129,New Customer,Referral,2020-01-01,2023-07-23,162,1,80.84,29.3,Electronics,Yes,Low,3,Midwest,55+
CUST-3130,Deal Hunter,Email Campaign,2022-06-28,2023-06-13,202,7,367.59,30.34,Sports & Outdoors,No,High,7,Southwest,25-34
CUST-3131,Dormant,Email Campaign,2020-02-05,2023-11-05,57,4,194.93,67.8,Beauty & Personal Care,No,Medium,5,Northeast,55+
CUST-3132,Dormant,Organic Search,2022-10-29,2023-02-13,322,2,73.33,47.09,Electronics,Yes,High,3,Southwest,45-54
CUST-3133,Loyal High-Value,Direct,2020-12-28,2023-07-21,164,18,2363.06,185.14,Beauty & Personal Care,Yes,Low,1,Southeast,35-44
CUST-3134,At-Risk Churner,Organic Search,2020-03-01,2023-01-16,350,4,313.69,52.83,Sports & Outdoors,Yes,Medium,6,Southeast,18-24
CUST-3135,Dormant,Email Campaign,2019-12-07,2023-11-18,44,5,148.9,54.68,Sports & Outdoors,Yes,High,7,Southeast,25-34
CUST-3136,Loyal High-Value,Paid Social,2021-12-04,2023-09-26,97,13,2753.55,236.59,Electronics,Yes,High,7,Southeast,45-54
CUST-3137,Deal Hunter,Paid Social,2019-01-06,2023-08-30,124,14,372.38,37.47,Electronics,Yes,High,7,UK,18-24
CUST-3138,At-Risk Churner,Organic Search,2023-08-27,2023-12-11,21,4,124.07,77.6,Beauty & Personal Care,No,High,2,Southwest,55+
